name,latitude,longitude,population
Linn,51.33743,6.64241,5911
Kleinschwabhausen,48.40157,11.35729,5911
Petritor - Nord,52.27712,10.50161,5900
Billigheim,49.34861,9.25389,5899
Barleben,52.20193,11.6177,5895
Satow-Oberhagen,53.99545,11.88466,5895
Thum,50.67081,12.95091,5892
Alt-Sanitz,53.81363,13.58786,5889
Westhausen,48.88333,10.18333,5884
Plau am See,53.45821,12.26246,5883
Helsa,51.25981,9.68872,5882
Mittelschöntal,48.94615,9.3952,5872
Bernsdorf,51.3735,14.06886,5871
Westerburg,50.55938,7.97482,5863
Eisfeld,50.42648,10.90695,5855
Külsheim,49.66942,9.52361,5854
Broitzem,52.23463,10.47718,5853
Eichwalde,52.36667,13.61667,5849
Zeitlarn,49.07848,12.11174,5849
Hage,53.60274,7.28527,5848
Schlüsselfeld,49.75621,10.61873,5848
Bad Lobenstein,50.45223,11.6393,5843
Schleusingen,50.51076,10.75658,5842
Schallstadt,47.95855,7.75755,5841
Fraureuth,50.7,12.35,5841
Rothenburg,51.334,14.96874,5841
Zeithain,51.33356,13.33809,5839
Bad Marienberg,50.64947,7.94958,5838
Appen,53.65813,9.74582,5838
Eppertshausen,49.95056,8.85389,5838
Pyrbaum,49.29622,11.28655,5836
Ihringen,48.04303,7.6476,5833
Wernberg-Köblitz,49.53931,12.1613,5830
Kölleda,51.18745,11.24488,5824
Wilhelmitor - Nord,52.2592,10.49848,5823
Haiterbach,48.52066,8.64435,5820
Bischberg,49.91087,10.83212,5819
Wegscheid,48.60136,13.78733,5817
Kleinwallstadt,49.87464,9.16927,5816
Lütjenburg,54.29188,10.58945,5814
Wittorf,54.05653,9.96701,5809
Adorf,50.32011,12.25986,5806
Lachendorf,52.61667,10.25,5805
HafenCity,53.54156,9.99328,5803
Plaidt,50.3926,7.39251,5797
Kuchen,48.63583,9.79989,5790
Waldbrunn,50.51875,8.10812,5787
Kappelrodeck,48.59182,8.11692,5787
Waldems,50.25,8.33333,5782
Lohra,50.73333,8.63333,5775
Böhmenkirch,48.68333,9.93333,5774
Bad Hönningen,50.51689,7.31195,5772
Callenberg,50.85,12.63333,5763
Waibstadt,49.29505,8.91771,5762
Ovelgönne,53.34189,8.42179,5756
Sickte,52.21847,10.6424,5755
Lathen,52.86667,7.31667,5754
Buttenwiesen,48.6,10.71667,5750
Trendelburg,51.57408,9.42095,5749
Hausach,48.28426,8.17602,5748
Putzbrunn,48.07579,11.71572,5747
Rockenhausen,49.62974,7.82134,5744
Stockstadt am Rhein,49.80944,8.47278,5741
Heitersheim,47.87468,7.65721,5739
Grasbrunn,48.07905,11.74361,5737
Kupferzell,49.22778,9.69,5736
Pöcking,47.96667,11.3,5734
Bondorf,48.52064,8.83704,5730
Sinnersdorf,51.02445,6.81787,5727
Ebensfeld,50.0664,10.95835,5721
Allendorf,51.02995,8.67232,5719
Gadeland,54.05562,10.02547,5718
Wehrda,50.83814,8.7556,5718
Mockrehna,51.50757,12.81418,5718
Markt Erlbach,49.49367,10.65265,5716
Tarp,54.66667,9.4,5711
Hermeskeil,49.65528,6.94407,5710
Dietenhofen,49.39997,10.68975,5709
Dudenhofen,49.31861,8.38861,5709
Tacherting,48.07825,12.57008,5704
Battenberg,51.01391,8.64603,5703
Niedenstein,51.23342,9.31029,5702
Igersheim,49.49444,9.81694,5700
Walluf,50.04003,8.15545,5698
Mengkofen,48.71894,12.44047,5695
Harburg,48.78674,10.68927,5694
Neuenkirchen,53.03259,9.70642,5693
Hachenburg,50.65998,7.82276,5690
Riedenburg,48.96383,11.6888,5689
Vogtsburg,48.09688,7.64185,5686
Mainhardt,49.07611,9.55639,5680
Bakum,52.74118,8.19546,5678
Hüttlingen,48.89266,10.10064,5678
Wemding,48.87461,10.72452,5669
Königsee,50.66143,11.09748,5666
Windischeschenbach,49.80108,12.1571,5659
Sontheim an der Brenz,48.55235,10.29097,5656
Brannenburg,47.73996,12.09166,5646
Mengerskirchen,50.56392,8.15555,5633
Erdweg,48.3318,11.30339,5629
Hansaviertel,52.51853,13.34178,5629
Saal,48.90099,11.93196,5626
Blaichach,47.54208,10.25846,5625
Tharandt,50.98525,13.58035,5624
Deggingen,48.5971,9.71891,5623
Müden,52.52771,10.36011,5621
Münzenberg,50.45346,8.7743,5619
Eltmann,49.97148,10.66712,5614
Großpösna,51.26667,12.5,5608
Altenkunstadt,50.12504,11.2503,5608
Kolitzheim,49.91667,10.23333,5602
Cunewalde,51.1,14.51667,5601
Wixhausen,49.93085,8.64972,5600
Sasbach,48.63971,8.09375,5599
Eggesin,53.67973,14.07992,5598
Bernhardswald,49.09123,12.24744,5596
Leutershausen,49.29869,10.41189,5592
Kirchardt,49.205,8.99167,5592
Kronau,49.2225,8.63111,5585
Baltmannsweiler,48.74215,9.4494,5584
Tiefenbronn,48.82398,8.80129,5583
Beratzhausen,49.09517,11.8097,5583
Eutingen an der Enz,48.91246,8.74898,5583
Feldkirchen,48.14811,11.731,5573
Johanngeorgenstadt,50.43254,12.7114,5573
Neukirch/Lausitz,51.09727,14.30789,5567
Dettingen unter Teck,48.61667,9.45,5567
Pfreimd,49.49114,12.18069,5565
Naumburg,51.24816,9.16569,5563
Rechberghausen,48.7308,9.64419,5557
Horneburg,53.50672,9.57546,5547
Neubulach,48.66092,8.69611,5540
Bad Schlema,50.60257,12.67288,5540
Adelsheim,49.4015,9.3925,5536
Bad Birnbach,48.44489,13.09103,5533
Heiningen,48.66177,9.64977,5532
Ostseebad Binz,54.39995,13.61052,5531
Meersburg,47.69419,9.27113,5528
Niederaula,50.8,9.6,5526
Bad Kösen,51.13431,11.72203,5522
Röbel,53.37555,12.60372,5521
Ertingen,48.1,9.46667,5516
Rohrbach,48.28933,12.55603,5513
Biesenthal,52.76616,13.64416,5512
Pottenstein,49.77131,11.40784,5501
Ellerau,53.75,9.91667,5500
Niederstetten,49.4,9.91944,5496
Hagenbach,49.01734,8.25024,5495
Geltendorf,48.11737,11.03216,5490
Pentling,48.98343,12.0587,5485
Abenberg,49.24282,10.96401,5484
Ronneburg,50.8634,12.18666,5482
Benningen am Neckar,48.94672,9.24212,5481
Forbach,48.68333,8.35,5477
Neuhausen,48.7926,8.77649,5475
Hambergen,53.30826,8.8252,5472
Fischbachau,47.71952,11.95081,5471
Ebstorf,53.02785,10.41839,5471
Stetten am Kalten Markt,48.12419,9.07775,5471
Prüm,50.20785,6.42019,5471
Lachen-Speyerdorf,49.33049,8.19983,5470
Sulzbach an der Murr,49.00303,9.5003,5469
Waakirchen,47.7725,11.67315,5464
Sittensen,53.27615,9.50429,5462
Rohrdorf,47.79713,12.1701,5460
Lindenfels,49.68369,8.78151,5456
Zons,51.12364,6.84468,5452
Gronau,52.0846,9.77678,5444
Büchen,53.48008,10.6176,5442
Bodenkirchen,48.38333,12.38333,5442
Thalmässing,49.08834,11.2215,5442
Brensbach,49.77389,8.88444,5438
Oberboihingen,48.65,9.36667,5435
Lingenfeld,49.25389,8.33861,5433
Guxhagen,51.2,9.48333,5433
Pommelsbrunn,49.50437,11.51101,5432
Au in der Hallertau,48.55838,11.74138,5427
Waldmohr,49.38333,7.33333,5426
Triftern,48.39468,13.00627,5419
Oerlenbach,50.15,10.13333,5411
Aschau im Chiemgau,47.77689,12.32297,5410
Meckesheim,49.32167,8.81944,5409
Kirchentellinsfurt,48.53315,9.14732,5406
Klötze,52.62725,11.16424,5398
Wanzleben,52.06087,11.4408,5397
Amöneburg,50.79595,8.9233,5390
Dettenhausen,48.60758,9.10041,5390
Willingshausen,50.85,9.2,5385
Waldsee,49.39528,8.44028,5384
Glashütten,50.21667,8.4,5382
Wiesenburg,52.11456,12.45534,5380
Velburg,49.23212,11.6716,5373
Worbis,51.41997,10.3633,5371
Steyerberg,52.57017,9.02423,5368
Kirchdorf am Inn,48.24755,12.98453,5366
Erbendorf,49.83983,12.04593,5364
Ehrenfriedersdorf,50.64934,12.97009,5360
Laufach,50.01667,9.3,5354
Löchgau,49.00361,9.10639,5352
Allmannsdorf,47.68034,9.20364,5348
Blaufelden,49.29778,9.97389,5348
Schwaan,53.94047,12.10715,5345
Sonnefeld,50.21667,11.13333,5345
Oberammergau,47.59812,11.06692,5344
Babenhausen,48.14497,10.25325,5342
Könnern,51.6712,11.77068,5339
Bickenbach,49.75917,8.6175,5338
Süsel,54.08135,10.70172,5338
Oettingen in Bayern,48.95274,10.60465,5336
Jöhlingen,49.03218,8.5735,5336
Hemhofen,49.68333,10.93333,5322
Kemnath,49.87007,11.89077,5322
Gartenstadt,54.09265,9.96966,5321
Dasing,48.38482,11.04667,5321
Schönau am Königssee,47.60055,12.98704,5319
Riedering,47.83874,12.20778,5315
Laboe,54.4,10.21667,5315
Schönheide,50.50458,12.52158,5310
Hambrücken,49.19,8.54056,5302
Obrigheim,49.35194,9.09083,5299
Stühlingen,47.7458,8.44813,5297
Boll,48.64357,9.61295,5296
Altlußheim,49.30167,8.49917,5289
Dußlingen,48.45357,9.05552,5286
Stockheim,50.30639,11.28172,5286
Kastellaun,50.06922,7.44154,5285
Breitungen,50.76355,10.32724,5281
Schäftlarn,47.99027,11.45591,5281
Seelbach,48.31055,7.94069,5278
Triberg,48.13175,8.23317,5275
Ühlingen-Birkendorf,47.71667,8.31667,5269
Stadtilm,50.77596,11.08262,5265
Piding,47.76667,12.91667,5259
Hahnbach,49.53389,11.80302,5257
Büchenbach,49.26778,11.05889,5255
Dietramszell,47.84871,11.5953,5252
Schladen,52.02218,10.53967,5251
Nufringen,48.62253,8.89009,5249
Grävenwiesbach,50.39024,8.4569,5245
Bötzingen,48.07642,7.72485,5239
Rabenau,50.67753,8.86425,5239
Rottendorf,49.7923,10.02593,5234
Heimsheim,48.80656,8.86744,5234
Westerrönfeld,54.28333,9.65,5227
Isen,48.21203,12.05672,5222
Niederwiesa,50.86667,13.01667,5221
Spalt,49.17553,10.92453,5216
Otterberg,49.50301,7.76995,5215
Cochem,50.14511,7.16379,5215
Osterrönfeld,54.29013,9.699,5213
Driedorf,50.63333,8.18333,5213
Dahlen,51.36495,12.99881,5211
Bennewitz,51.36074,12.71376,5211
Esterwegen,52.99288,7.63327,5208
Umkirch,48.03333,7.76667,5208
Schliengen,47.75698,7.57645,5208
Grebenhain,50.48924,9.33855,5207
Ochtendung,50.35,7.38333,5207
Hollfeld,49.93793,11.29153,5206
Augustusburg,50.81192,13.10197,5202
Wirges,50.47195,7.79844,5201
Hofheim in Unterfranken,50.13675,10.52321,5199
Sersheim,48.96667,9.01667,5199
Münstertal/Schwarzwald,47.85472,7.78417,5199
Herbstein,50.56105,9.34592,5198
Kirchheim am Neckar,49.045,9.14222,5193
Rangendingen,48.38168,8.8894,5187
Borkum,53.58094,6.69153,5186
Weitramsdorf,50.256,10.87989,5183
Horst,53.81195,9.62307,5183
Sankt Johann,48.45397,9.34396,5181
Bischofsheim in der Rhön,50.40239,10.00751,5181
Peitz,51.85841,14.41138,5179
Satteldorf,49.16953,10.07957,5176
Hitzacker,53.15254,11.04418,5173
Weßling,48.07452,11.2482,5172
Uelsen,52.5,6.88333,5171
Jestetten,47.65,8.56667,5171
Affing,48.46667,10.98333,5171
Altenberg,50.76556,13.75334,5167
Moosinning,48.27708,11.84446,5166
Rot am See,49.25,10.01667,5166
Lübars,52.61591,13.3535,5160
Langquaid,48.82318,12.05134,5159
Braunlage,51.72651,10.6109,5159
Schwarmstedt,52.67794,9.61767,5159
Breitenbrunn,50.47553,12.76649,5157
Munderkingen,48.23568,9.64398,5156
Elsterberg,50.60841,12.16787,5153
Oberthulba,50.19904,9.95882,5151
Freren,52.487,7.54313,5150
Belgern,51.48263,13.12382,5148
Bredstedt,54.61868,8.96441,5146
Reichenau,47.68885,9.06355,5144
Weitnau,47.64171,10.12732,5143
Lunzenau,50.96269,12.75594,5138
Kusel,49.53772,7.40472,5134
Großheubach,49.72834,9.2228,5126
Geringswalde,51.07677,12.90725,5125
Hebertshausen,48.28959,11.46526,5121
Schöllnach,48.75412,13.17781,5120
Petersaurach,49.3,10.75,5116
Rotthalmünster,48.35825,13.20162,5115
Trappenkamp,54.03988,10.21496,5113
Waldfischbach-Burgalben,49.28333,7.66667,5111
Lenzkirch,47.86832,8.20211,5111
Rottach-Egern,47.68966,11.77065,5106
Wilhermsdorf,49.48308,10.71555,5105
Forchtenberg,49.28867,9.56026,5105
Eibau,50.98272,14.66214,5103
Neudenau,49.29181,9.26975,5102
Oberding,48.31667,11.85,5101
Waldbüttelbrunn,49.78833,9.84667,5099
Mudau,49.53444,9.20444,5094
Wannweil,48.51667,9.15,5092
Hohenwestedt,54.08886,9.65359,5092
Gschwend,48.93333,9.74436,5092
Lensahn,54.21652,10.88326,5085
Ebersbach,51.23333,13.65,5077
Todtnau,47.82941,7.9438,5072
Eckersdorf,50.02874,11.39611,5071
Bruckberg,48.52244,11.99448,5071
Hammerbrook,53.54527,10.03042,5069
Mömlingen,49.85972,9.08333,5066
Ahlerstedt,53.4,9.45,5063
Egling,47.92316,11.50517,5061
Heroldsbach,49.69342,10.99882,5058
Nackenheim,49.91528,8.33889,5054
Steinbach-Hallenberg,50.69624,10.56541,5053
Nandlstadt,48.53644,11.8073,5044
Hartenstein,50.66236,12.66966,5043
Ranstadt,50.35739,8.98375,5042
Wittenburg,53.50599,11.08049,5041
Kippenheim,48.29564,7.8251,5040
Niederfischbach,50.85,7.86667,5035
Seubersdorf,49.16212,11.62714,5035
Schilksee,54.41833,10.17193,5030
Contwig,49.25,7.43333,5029
Lauter,50.56264,12.73513,5028
Lichtenau,48.72607,8.00486,5023
Oberviechtach,49.45809,12.41669,5022
Waldkappel,51.14462,9.87695,5022
Mittenaar,50.7,8.38333,5020
Krauchenwies,48.01651,9.24757,5020
Bad Lauchstädt,51.38652,11.86956,5018
Zapfendorf,50.01783,10.93243,5017
Lamme,52.26921,10.4413,5017
Nassau,50.31453,7.80025,5015
Rennertshofen,48.75943,11.04544,5013
Karlshuld,48.6819,11.28503,5012
Heideck,49.13365,11.12726,5011
Tönning,54.31879,8.94234,5008
Breitscheid,50.68507,8.1912,5000
Gemmingen,49.15639,8.98194,4998
Leidersbach,49.90139,9.22167,4997
Dahn,49.15098,7.77843,4994
Freinsheim,49.50649,8.21186,4989
Calberlah,52.42074,10.62326,4987
Reichertshausen,47.89882,11.55843,4986
Nienstädt,52.29242,9.1644,4984
Aglasterhausen,49.35694,8.98694,4983
Wörth am Main,49.7972,9.15389,4983
Iffezheim,48.82167,8.1431,4980
Oppenau,48.47332,8.1597,4973
Hilders,50.5719,10.00297,4973
Letschin,52.64379,14.36007,4973
Bernried,48.91667,12.88333,4972
Bergrheinfeld,50.01028,10.18089,4971
Crivitz,53.57316,11.65194,4970
Molfsee,54.26667,10.06667,4969
Kutenholz,53.48152,9.32118,4964
Monheim,48.84389,10.85834,4950
Unkel,50.59653,7.21888,4938
Lehndorf,52.27625,10.47924,4933
Dörpen,52.96469,7.32273,4933
Wesendorf,52.6,10.53333,4924
Niederstotzingen,48.54127,10.23505,4920
Schönau,49.43665,8.8088,4918
Winhöring,48.26667,12.65,4917
Allmersbach im Tal,48.90659,9.46815,4908
Estenfeld,49.82896,10.00588,4907
Büsum,54.13398,8.85756,4904
Wilhelmsdorf,47.86612,9.42621,4903
Wackersdorf,49.31667,12.18333,4900
Übersee,47.81667,12.48333,4896
Uchte,52.49975,8.90928,4892
Haßmersheim,49.3,9.15,4892
Emmelshausen,50.15484,7.55185,4889
Krautheim,49.38789,9.63553,4884
Neuenfelde,53.51829,9.79828,4883
Stadtkern,52.26255,10.52062,4881
Marlow,54.15439,12.57261,4881
Mügeln,51.23619,13.04567,4879
Seifhennersdorf,50.93492,14.60194,4878
Dingelstädt,51.31529,10.3174,4878
Hochspeyer,49.44207,7.89504,4877
Gefrees,50.09538,11.73772,4876
Schweitenkirchen,48.50333,11.60451,4876
Kappel-Grafenhausen,48.28382,7.76605,4876
Espenau,51.39664,9.47021,4876
Röthlein,49.98333,10.21667,4875
Creußen,49.84495,11.62683,4871
Gelenau,50.71151,12.96666,4869
Eppendorf,50.8,13.23333,4863
Sternberg,53.71236,11.82678,4863
Baar-Ebenhausen,48.67065,11.46983,4862
Herbertingen,48.06667,9.43333,4856
Erlenbach,49.1725,9.26833,4853
Herrmannshöhe,52.25,10.5,4852
Winnweiler,49.56667,7.85,4850
Erdmannhausen,48.94256,9.29615,4848
Weismain,50.08512,11.24024,4840
Lengefeld,50.71911,13.1929,4834
Alheim,51.03333,9.66667,4833
Altshausen,47.93333,9.53333,4832
Hosenfeld,50.50502,9.47966,4831
Dürrröhrsdorf,51.03395,13.99718,4829
Creglingen,49.46937,10.03119,4828
Ötisheim,48.96667,8.8,4827
Frensdorf,49.81667,10.86667,4827
Himmelpforten,53.61413,9.30516,4820
Maßbach,50.18321,10.27522,4819
Königsbrück,51.26451,13.9054,4815
Kumhausen,48.50938,12.15637,4812
Pliening,48.19556,11.80069,4812
Obersontheim,49.05667,9.89917,4810
Schmiedeberg,50.83644,13.67622,4806
Schenklengsfeld,50.81667,9.85,4806
Heeslingen,53.31667,9.33333,4803
Putbus,54.35511,13.47634,4803
Dornum,53.64648,7.42957,4796
Niedernberg,49.91222,9.13694,4793
Großdubrau,51.25422,14.45897,4793
Rauschenberg,50.88329,8.91864,4790
Altenstadt,48.1603,10.11437,4790
Burg Stargard,53.49582,13.31122,4780
Suderburg,52.89586,10.45141,4778
Barbing,49.0,12.2,4776
Hammersbach,50.21667,8.98333,4772
Scheinfeld,49.66931,10.46554,4770
Pfeffenhausen,48.66466,11.96594,4770
Warthausen,48.12863,9.79749,4769
Lüdersdorf,53.86835,11.74902,4764
Weinbach,50.43843,8.29133,4763
Wiesentheid,49.79451,10.34509,4759
Lonsee,48.5434,9.91999,4759
Pegau,51.16715,12.25144,4759
Mühlberg,51.43453,13.22177,4758
Neunkirchen am Sand,49.52464,11.31955,4758
Talheim,49.08333,9.19306,4758
Selbitz,50.31702,11.75019,4758
Oberaudorf,47.64822,12.17242,4756
Großaitingen,48.22753,10.77948,4747
Ebhausen,48.58333,8.68333,4744
Frammersbach,50.06468,9.46888,4737
Rabenau,50.96484,13.64305,4735
Allershausen,48.43333,11.6,4734
Fischach,48.29047,10.65592,4733
Hartmannsdorf,50.88635,12.79904,4732
Bergen,47.80837,12.58982,4731
Steinach,50.43129,11.15909,4729
Thedinghausen,52.96667,9.01667,4727
Bad Berneck im Fichtelgebirge,50.04564,11.67238,4723
Helbra,51.55,11.5,4723
Schwarzer Berg,52.28989,10.51201,4721
Gablingen,48.45,10.81667,4707
Altenstadt an der Waldnaab,49.71592,12.1598,4707
Crottendorf,50.51667,12.95,4705
Moosthenning,48.67659,12.49737,4700
Tann,50.64284,10.02385,4695
Hallenberg,51.11115,8.62008,4694
Hügelsheim,48.8,8.11667,4688
Unterschneidheim,48.93333,10.36667,4684
Haimhausen,48.31545,11.55453,4680
Oberhaid,50.12614,11.80514,4680
Wachenheim,49.44045,8.18041,4678
Sulzfeld,49.10472,8.85583,4677
Bernsbach,50.57624,12.76751,4676
Steinhöfel,52.4,14.16667,4672
Tengen,47.82128,8.66117,4670
Mintraching,48.95357,12.24209,4668
Schacht-Audorf,54.31282,9.71586,4667
Hochdorf,48.69283,9.46494,4665
Horgenzell,47.80534,9.49727,4663
Merzhausen,47.96667,7.83333,4663
Karlskron,48.68333,11.41667,4661
Groß Pankow,53.11952,12.04975,4661
Heimbach,50.63693,6.46896,4658
Lindhorst,52.35789,9.28319,4658
Wiggensbach,47.74781,10.22987,4656
Böbingen an der Rems,48.81955,9.9213,4655
Pressath,49.76859,11.93972,4654
Liebenwalde,52.87125,13.39465,4649
Röttenbach,49.66429,10.92607,4649
Barby,51.96711,11.88261,4646
Igensdorf,49.62322,11.23137,4645
Breitengüßbach,49.97209,10.88591,4643
Bad Bocklet,50.26648,10.07902,4642
Lohsa,51.38333,14.4,4641
Gersdorf,50.75,12.71667,4637
Bad Meinberg,51.89588,8.98313,4636
Waldershof,49.98144,12.06291,4634
Schömberg,48.20997,8.75949,4633
Boostedt,54.01667,10.03333,4630
Brunnthal,48.00652,11.68405,4628
Ahorn,50.23762,10.95417,4624
Affalterbach,48.92267,9.32362,4623
Rheinzabern,49.11806,8.27806,4620
Burgheim,48.70035,11.01599,4616
Doberschütz,51.4987,12.74792,4612
Lauchheim,48.87135,10.24222,4609
Bellenberg,48.25726,10.09094,4607
Glashütte,50.85196,13.77977,4601
Rehfelde,52.53417,13.90884,4600
Rheinbreitbach,50.61667,7.23333,4598
Waldenburg,50.87653,12.59919,4597
Bad Saarow,52.28333,14.06667,4594
Groß-Bieberau,49.80064,8.8243,4593
Wörthsee,48.0725,11.20175,4589
Hungen,50.47368,8.89326,4588
Sulzberg,47.66033,10.34991,4587
Görwihl,47.64275,8.07482,4587
Heiligengrabe,53.14461,12.36254,4581
Emmingen-Liptingen,47.93333,8.88333,4580
Röhrnbach,48.73859,13.52271,4579
Badbergen,52.63333,7.98333,4577
Hanstedt,53.26667,10.01667,4574
Philippsthal,50.83948,10.00906,4570
Hagenburg,52.43367,9.32473,4569
Neuenkirchen,52.13778,8.38835,4569
Burgsolms,50.54191,8.40411,4565
Unterensingen,48.65452,9.35799,4565
Landsberg,51.52698,12.16076,4563
Baindt,47.85,9.66667,4561
Wörth,48.24531,11.90214,4559
Harpstedt,52.90942,8.58962,4558
Allmendingen,48.33052,9.72419,4556
Dischingen,48.7,10.36667,4552
Wachau,51.16172,13.90651,4551
Röchling-Höhe,49.27102,6.83457,4550
Wiesau,49.90817,12.18889,4550
Rattelsdorf,50.01502,10.88857,4550
Heidstock,49.25571,6.88156,4550
Burg,51.83448,14.14856,4549
Wartenberg,48.40597,11.98865,4548
Biederitz,52.15,11.71667,4545
Uttenreuth,49.59675,11.07216,4545
Oy-Mittelberg,47.63333,10.43333,4544
Mammendorf,48.20836,11.16326,4540
Neuzelle,52.09016,14.64804,4539
Hartheim,47.93333,7.63333,4538
Kreischa,50.94534,13.75514,4537
Vogt,47.76667,9.76667,4534
Maselheim,48.13333,9.88333,4534
Nienburg/Saale,51.83747,11.76979,4527
Gerabronn,48.97071,9.91986,4527
Lucka,51.09727,12.33336,4526
Wörth an der Donau,49.00093,12.40539,4524
Rückersdorf,49.49757,11.24751,4518
Bubenreuth,49.62745,11.01723,4516
Wöllstein,49.81667,7.96667,4516
Seeon-Seebruck,47.96667,12.46667,4513
Bruck,49.24927,12.3071,4510
Velpke,52.40797,10.93637,4506
Baruth,52.04468,13.5027,4505
Chieming,47.89258,12.54012,4503
Löhnberg,50.51299,8.27202,4502
Thurnau,50.02542,11.39348,4502
Daaden,50.73333,7.96667,4499
Stadtlauringen,50.18708,10.36164,4496
Neukirchen,50.80188,12.38416,4492
Stegen,47.98333,7.96667,4490
Hankensbüttel,52.73333,10.6,4487
Hornberg,48.21068,8.23275,4482
Neureichenau,48.74861,13.74699,4480
Fronreute,47.87053,9.56944,4478
Weilerbach,49.48333,7.63333,4476
Kirchberg an der Jagst,49.20056,9.98226,4476
Pappenheim,48.93383,10.97431,4476
Rietz Neuendorf,52.22758,14.17463,4473
Güntersleben,49.86972,9.905,4472
Fahrenzhausen,48.35317,11.55521,4466
Müllrose,52.24736,14.41794,4461
Steißlingen,47.8,8.93333,4457
Abstatt,49.0682,9.2907,4456
Hattorf,51.65035,10.23681,4456
Schenkendöbern,51.95723,14.63541,4455
Hohentengen,48.02946,9.37739,4453
Rühen,52.4856,10.88642,4452
Aindling,48.5136,10.95315,4451
Freyburg,51.21362,11.76804,4451
Wohldorf-Ohlstedt,53.69282,10.13117,4450
Scheyern,48.5,11.46667,4450
Netzschkau,50.61411,12.24382,4448
Altes Hochschulviertel,52.27358,10.52747,4444
Wilster,53.92253,9.37465,4443
Schmöckwitz,52.37513,13.64948,4442
Pretzschendorf,50.87385,13.52499,4440
Wittgensdorf,50.88316,12.87031,4440
Tegernheim,49.02394,12.17303,4439
Stadecken-Elsheim,49.91222,8.12528,4438
Windhagen,50.64121,7.35352,4433
Schechen,47.92911,12.12393,4430
Frontenhausen,48.54628,12.53118,4430
Lähden,52.74547,7.57036,4429
Jarplund-Weding,54.73714,9.41813,4429
Gutach im Breisgau,48.11667,7.98333,4429
Wyk auf Föhr,54.6914,8.56702,4429
Harzgerode,51.64189,11.1433,4428
Altdorf,48.63112,8.99626,4426
Gessertshausen,48.32904,10.73278,4424
Beverstedt,53.43413,8.81915,4423
Reichenbach,51.14144,14.8027,4422
Dransfeld,51.4991,9.76179,4422
Mahlberg,48.28639,7.81411,4421
Surwold,52.978,7.51534,4421
Seckach,49.44222,9.33417,4420
Ihrlerstein,48.93333,11.86667,4419
Iphofen,49.70239,10.26037,4413
Markersdorf,51.13333,14.88333,4408
Salzhausen,53.22339,10.16981,4406
Kraftsdorf,50.87574,11.92944,4403
Zell,50.02918,7.18232,4402
Rot,47.92278,9.10485,4402
Wanfried,51.18207,10.17283,4398
Eurasburg,47.85389,11.40587,4397
Marklohe,52.66857,9.14219,4396
Riederich,48.56029,9.26883,4395
Eisingen,48.95,8.66667,4393
Ostrau,51.20639,12.88421,4390
Ötigheim,48.89085,8.23442,4386
Otterfing,47.90898,11.67546,4383
Giebelstadt,49.65308,9.94441,4379
Schnaittenbach,49.54692,12.00184,4375
Gingen an der Fils,48.65979,9.78092,4365
Bevern,51.85826,9.49408,4363
Engelsbrand,48.83333,8.65,4361
Wolkenstein,50.65552,13.07132,4359
Veddel,53.52016,10.03687,4356
Seehausen,52.88872,11.75236,4355
Tambach-Dietharz,50.79245,10.61568,4354
Möhrendorf,49.63333,11.0,4349
Asbach-Bäumenheim,48.68333,10.81667,4346
Kaisheim,48.76751,10.79639,4344
Bürgstadt,49.71476,9.26916,4342
Metten,48.85512,12.91554,4335
Mittelherwigsdorf,50.91667,14.76667,4334
Niederau,51.1773,13.54563,4334
Kürnach,49.85,10.03333,4332
Großreuth bei Schweinau,49.43449,11.02273,4331
Ofterdingen,48.41667,9.03333,4329
Ellerbek,53.65817,9.86991,4326
Burg,53.99708,9.25891,4321
Inzell,47.76302,12.75146,4320
Eriskirch,47.62479,9.54197,4319
Glonn,47.98751,11.86721,4317
Lemberg,49.17309,7.65111,4317
Neuburg,48.50654,13.44718,4313
Nastätten,50.19883,7.85892,4310
Schelfstadt,53.63382,11.41711,4308
Niederndodeleben,52.13416,11.50085,4307
Oberteuringen,47.72409,9.46979,4304
Malsfeld,51.09083,9.53889,4301
Oppenweiler,48.9827,9.4585,4295
